time_s,nodeId,x,y,z
1176,10,0.027,0.994765,0.06615
1176,11,0.939745,1.04331,0.0797165
1176,12,2.022,1.021,0.07
1176,13,3.01515,1.043,0.06983
1176,14,-1.92045,-0.126653,0.17269
1177,0,-0.009,-0.044,0.03
1177,1,1.00956,0.0347563,0.0384033
1177,2,1.986,0.055,0.05
1177,3,2.99405,0.089,0.05344
1177,4,4.0102,0.0973123,0.05
1177,5,5.03597,0.111048,0.05
1177,6,6.038,0.143358,0.0694167
1177,7,7.02594,0.144,0.05367
1177,8,7.989,0.171388,0.04449
1177,9,-0.943948,0.996587,0.05
1177,10,0.027,0.991098,0.0628167
1177,11,0.936743,1.04698,0.0763809
1177,12,2.022,1.021,0.07
1177,13,3.01215,1.043,0.0668356
1177,14,-1.89078,-0.137653,0.20269
1178,0,-0.009,-0.044,0.03
1178,1,1.00656,0.038423,0.03507
1178,2,1.986,0.055,0.05
1178,3,2.99105,0.089,0.0467733
1178,4,4.0132,0.0936457,0.05
1178,5,5.0333,0.114714,0.05
1178,6,6.0358,0.144,0.0672509
1178,7,7.02327,0.144,0.0503367
1178,8,7.989,0.167388,0.0411567
1178,9,-0.949948,0.992921,0.05
1178,10,0.0274133,0.988568,0.06
1178,11,0.933741,1.05065,0.0730454
1178,12,2.02496,1.02462,0.07329
1178,13,3.00915,1.043,0.0635012
1178,14,-1.86112,-0.148653,0.23269
1179,0,-0.009,-0.044,0.03
1179,1,1.00356,0.0420897,0.0317367
1179,2,1.986,0.0531557,0.05
1179,3,2.98805,0.089,0.0401067
1179,4,4.0162,0.089979,0.05
1179,5,5.03063,0.118381,0.05
1179,6,6.03313,0.144,0.0639187
1179,7,7.0254,0.144,0.0529967
1179,8,7.989,0.166,0.04
1179,9,-0.955948,0.989254,0.05
1179,10,0.03008,0.992235,0.06
1179,11,0.931261,1.05368,0.0697102
1179,12,2.02796,1.02829,0.0766233
1179,13,3.00615,1.043,0.0601667
1179,14,-1.84273,-0.156551,0.25
1180,0,-0.007473,-0.0421337,0.03
1180,1,1.00344,0.0422437,0.0315967
1180,2,1.986,0.049489,0.05
1180,3,2.99095,0.089,0.04328
1180,4,4.017,0.0916877,0.05
1180,5,5.02803,0.122,0.0500433
1180,6,6.03047,0.144,0.0605865
1180,7,7.02806,0.144,0.05633
1180,8,7.989,0.166,0.04
1180,9,-0.956026,0.990413,0.05
1180,10,0.0327467,0.995902,0.06
1180,11,0.934259,1.05002,0.0663791
1180,12,2.03096,1.03195,0.0799567
1180,13,3.00885,1.03952,0.0631646
1180,14,-1.83973,-0.160218,0.25
1181,0,-0.004473,-0.038467,0.03
1181,1,1.00644,0.038577,0.03493
1181,2,1.986,0.0458223,0.05
1181,3,2.99395,0.089,0.0466133
1181,4,4.017,0.0953543,0.05
1181,5,5.0307,0.122,0.0533767
1181,6,6.03,0.144,0.0627467
1181,7,7.03073,0.144,0.0596633
1181,8,7.989,0.166,0.04
1181,9,-0.953026,0.994079,0.05
1181,10,0.035,0.999,0.06
1181,11,0.937257,1.04635,0.063048
1181,12,2.031,1.03562,0.07671
1181,13,3.01185,1.03585,0.0664957
1181,14,-1.83673,-0.163884,0.25
1182,0,-0.001473,-0.0348003,0.03
1182,1,1.00944,0.0349103,0.0382633
1182,2,1.986,0.0458443,0.05
1182,3,2.99695,0.089,0.0499467
1182,4,4.017,0.099021,0.05
1182,5,5.03337,0.122,0.05671
1182,6,6.03,0.144,0.06608
1182,7,7.031,0.144,0.0570033
1182,8,7.98704,0.168612,0.04
1182,9,-0.950026,0.997746,0.05
1182,10,0.035,0.999,0.06
1182,11,0.939745,1.04331,0.06
1182,12,2.031,1.03929,0.0733767
1182,13,3.01484,1.03219,0.0698268
1182,14,-1.835,-0.166,0.25
1183,0,0,-0.0348663,0.03
1183,1,1.00956,0.033,0.0384033
1183,2,1.986,0.049511,0.05
1183,3,2.997,0.089,0.05
1183,4,4.0148,0.1,0.05
1183,5,5.03597,0.122,0.0599567
1183,6,6.03,0.144,0.0694133
1183,7,7.031,0.144,0.05367
1183,8,7.98404,0.172612,0.04
1183,9,-0.950974,0.996587,0.05
1183,10,0.035,0.999,0.06
1183,11,0.936745,1.04698,0.06
1183,12,2.031,1.04295,0.0700433
1183,13,3.015,1.03548,0.06684
1183,14,-1.835,-0.166,0.25
1184,0,0,-0.038533,0.03
1184,1,1.00656,0.033,0.03507
1184,2,1.986,0.0531777,0.05
1184,3,2.997,0.089,0.05
1184,4,4.0118,0.1,0.05
1184,5,5.0333,0.122,0.0566233
1184,6,6.02753,0.144,0.0672524
1184,7,7.031,0.144,0.0503367
1184,8,7.98104,0.176612,0.04
1184,9,-0.953974,0.992921,0.05
1184,10,0.035,0.999,0.0605167
1184,11,0.933745,1.05065,0.06
1184,12,2.031,1.03938,0.07
1184,13,3.015,1.03914,0.0635067
1184,14,-1.835,-0.166,0.25
1185,0,0,-0.0421997,0.03
1185,1,1.00356,0.033,0.0317367
1185,2,1.986,0.055,0.05
1185,3,2.997,0.089,0.05
1185,4,4.0088,0.1,0.05
1185,5,5.03063,0.122,0.05329
1185,6,6.02453,0.144,0.063918
1185,7,7.031,0.144,0.05
1185,8,7.98196,0.178,0.0421767
1185,9,-0.956974,0.989254,0.05
1185,10,0.035,0.999,0.06385
1185,11,0.931255,1.054,0.0602833
1185,12,2.031,1.03571,0.07
1185,13,3.015,1.04281,0.0601733
1185,14,-1.83627,-0.166,0.25
1186,0,0,-0.0421337,0.03
1186,1,1.00344,0.033,0.03
1186,2,1.986,0.055,0.05
1186,3,2.997,0.089,0.05
1186,4,4.0102,0.0973123,0.05
1186,5,5.02803,0.122,0.05
1186,6,6.02153,0.144,0.0605835
1186,7,7.031,0.144,0.05
1186,8,7.98496,0.178,0.04551
1186,9,-0.956026,0.990413,0.05
1186,10,0.035,0.999,0.0671833
1186,11,0.934255,1.054,0.0636167
1186,12,2.031,1.03205,0.07
1186,13,3.01216,1.03952,0.0631611
1186,14,-1.83927,-0.166,0.25
1187,0,0,-0.038467,0.03
1187,1,1.00644,0.033,0.03
1187,2,1.986,0.055,0.05
1187,3,2.997,0.089,0.05
1187,4,4.0132,0.0936457,0.05
1187,5,5.0307,0.122,0.05
1187,6,6.02348,0.144,0.06
1187,7,7.031,0.144,0.05
1187,8,7.98796,0.178,0.0488433
1187,9,-0.953026,0.994079,0.05
1187,10,0.035,0.998432,0.0694833
1187,11,0.937255,1.054,0.06695
1187,12,2.031,1.032,0.07
1187,13,3.00915,1.03585,0.0664955
1187,14,-1.84227,-0.166,0.25
1188,0,0,-0.0348003,0.03
1188,1,1.00944,0.033,0.03
1188,2,1.986,0.055,0.05
1188,3,2.997,0.089,0.05
1188,4,4.0162,0.089979,0.05
1188,5,5.03337,0.122,0.05
1188,6,6.02648,0.144,0.06
1188,7,7.0286,0.144,0.05
1188,8,7.989,0.178,0.05
1188,9,-0.950026,0.997746,0.05
1188,10,0.035,0.994765,0.06615
1188,11,0.94,1.054,0.0697167
1188,12,2.031,1.032,0.07
1188,13,3.00615,1.03219,0.0698299
1188,14,-1.844,-0.166,0.25
1189,0,0,-0.033,0.0316967
1189,1,1.011,0.0347563,0.03
1189,2,1.986,0.055,0.05
1189,3,2.997,0.085392,0.05
1189,4,4.0148,0.0916886,0.05
1189,5,5.036,0.122,0.0500433
1189,6,6.02948,0.144,0.06
1189,7,7.02594,0.144,0.05
1189,8,7.989,0.178,0.05
1189,9,-0.949,0.999,0.0521933
1189,10,0.035,0.991098,0.0628167
1189,11,0.94,1.054,0.0663833
1189,12,2.031,1.032,0.07
1189,13,3.006,1.03548,0.07
1189,14,-1.844,-0.166,0.25
1190,0,0,-0.033,0.03503
1190,1,1.011,0.038423,0.03
1190,2,1.986,0.055,0.05
1190,3,2.997,0.0817253,0.05
1190,4,4.0118,0.0953565,0.05
1190,5,5.036,0.122,0.0533767
1190,6,6.03,0.144,0.06
1190,7,7.02327,0.144,0.05
1190,8,7.989,0.178,0.05
1190,9,-0.949,0.999,0.0555267
1190,10,0.035,0.988568,0.0594833
1190,11,0.94,1.054,0.06305
1190,12,2.031,1.03562,0.07
1190,13,3.006,1.03915,0.07
1190,14,-1.844,-0.166,0.25
1191,0,0,-0.033,0.0383633
1191,1,1.011,0.0420897,0.03
1191,2,1.986,0.055,0.05
1191,3,2.997,0.0780587,0.05
1191,4,4.0088,0.0990243,0.05
1191,5,5.036,0.122,0.05671
1191,6,6.03,0.144,0.06
1191,7,7.0254,0.144,0.05
1191,8,7.98704,0.175388,0.0478233
1191,9,-0.949,0.999,0.05886
1191,10,0.035,0.992235,0.05615
1191,11,0.939745,1.054,0.0597167
1191,12,2.031,1.03929,0.07
1191,13,3.006,1.04281,0.07
1191,14,-1.844,-0.166,0.24718
1192,0,0,-0.033,0.0383028
1192,1,1.00956,0.0422437,0.03
1192,2,1.986,0.055,0.05
1192,3,2.997,0.081608,0.04672
1192,4,4.008,0.1,0.0475533
1192,5,5.036,0.121952,0.0599567
1192,6,6.03,0.144,0.06
1192,7,7.02806,0.144,0.05
1192,8,7.98404,0.171388,0.04449
1192,9,-0.950974,0.996587,0.0556133
1192,10,0.035,0.995902,0.0528167
1192,11,0.936745,1.054,0.0563833
1192,12,2.031,1.04295,0.07
1192,13,3.006,1.043,0.0668377
1192,14,-1.844,-0.166,0.240513
1193,0,0,-0.033,0.0349683
1193,1,1.00656,0.038577,0.03
1193,2,1.986,0.055,0.05
1193,3,2.997,0.0852747,0.0433867
1193,4,4.008,0.1,0.04422
1193,5,5.036,0.118286,0.0566233
1193,6,6.02752,0.144,0.05725
1193,7,7.03073,0.144,0.05
1193,8,7.98104,0.167388,0.0411567
1193,9,-0.953974,0.992921,0.0489467
1193,10,0.035,0.998432,0.0505167
1193,11,0.933745,1.054,0.05305
1193,12,2.031,1.043,0.07
1193,13,3.006,1.043,0.0635055
1193,14,-1.844,-0.166,0.233847
1194,0,0,-0.033,0.0316339
1194,1,1.00356,0.0349103,0.03
1194,2,1.98449,0.0531569,0.05
1194,3,2.997,0.0889413,0.0400533
1194,4,4.008,0.1,0.0408867
1194,5,5.036,0.114619,0.05329
1194,6,6.02452,0.144,0.0539167
1194,7,7.031,0.144,0.05
1194,8,7.98196,0.168612,0.0421767
1194,9,-0.956974,0.989254,0.04228
1194,10,0.035,0.994765,0.05385
1194,11,0.931,1.05369,0.0502833
1194,12,2.031,1.043,0.07
1194,13,3.006,1.043,0.0601733
1194,14,-1.844,-0.164449,0.23141
1195,0,0,-0.03487,0.03
1195,1,1.00344,0.0347563,0.03
1195,2,1.98149,0.0494927,0.05
1195,3,2.99405,0.089,0.04328
1195,4,4.0102,0.1,0.0424467
1195,5,5.036,0.111048,0.0500433
1195,6,6.02152,0.144,0.0505833
1195,7,7.031,0.144,0.05
1195,8,7.98496,0.172612,0.04551
1195,9,-0.956026,0.990413,0.0421933
1195,10,0.035,0.991098,0.0571833
1195,11,0.931,1.05002,0.0536167
1195,12,2.031,1.043,0.07
1195,13,3.00885,1.043,0.06
1195,14,-1.844,-0.160782,0.234743
1196,0,0,-0.0385367,0.03
1196,1,1.00644,0.038423,0.03
1196,2,1.9785,0.0458284,0.05
1196,3,2.99105,0.089,0.0466133
1196,4,4.0132,0.1,0.04578
1196,5,5.036,0.114714,0.0533767
1196,6,6.02348,0.144,0.05
1196,7,7.031,0.144,0.05
1196,8,7.98796,0.176612,0.0488433
1196,9,-0.953026,0.994079,0.0455267
1196,10,0.0345868,0.988568,0.06
1196,11,0.931,1.04636,0.05695
1196,12,2.031,1.043,0.07
1196,13,3.01185,1.043,0.06
1196,14,-1.844,-0.157116,0.238077
1197,0,0,-0.0422033,0.03
1197,1,1.00944,0.0420897,0.03
1197,2,1.977,0.045837,0.05
1197,3,2.98805,0.089,0.0499467
1197,4,4.0162,0.1,0.0491133
1197,5,5.036,0.118381,0.05671
1197,6,6.02648,0.144,0.05
1197,7,7.031,0.144,0.05
1197,8,7.989,0.178,0.0478233
1197,9,-0.950026,0.997746,0.04886
1197,10,0.031921,0.992234,0.06
1197,11,0.931,1.04331,0.0602833
1197,12,2.031,1.043,0.07
1197,13,3.01485,1.043,0.06
1197,14,-1.844,-0.156551,0.24141
1198,0,-0.00153,-0.044,0.03
1198,1,1.011,0.044,0.03
1198,2,1.977,0.0495037,0.05
1198,3,2.99095,0.089,0.05
1198,4,4.0148,0.1,0.05
1198,5,5.03597,0.122,0.0599567
1198,6,6.02948,0.144,0.05
1198,7,7.031,0.144,0.05
1198,8,7.989,0.178,0.04449
1198,9,-0.949,0.999,0.05
1198,10,0.0292552,0.995899,0.06
1198,11,0.931,1.04698,0.0636167
1198,12,2.031,1.043,0.07
1198,13,3.015,1.043,0.06
1198,14,-1.844,-0.160218,0.244743
1199,0,-0.00453,-0.044,0.03
1199,1,1.011,0.044,0.03
1199,2,1.977,0.0531703,0.05
1199,3,2.99395,0.089,0.05
1199,4,4.0118,0.1,0.05
1199,5,5.0333,0.122,0.0566233
1199,6,6.03,0.144,0.05275
1199,7,7.031,0.144,0.05
1199,8,7.989,0.178,0.0411567
1199,9,-0.949,0.999,0.05
1199,10,0.0274109,0.999,0.06
1199,11,0.931,1.05065,0.06695
1199,12,2.03363,1.03938,0.07
1199,13,3.015,1.043,0.06
1199,14,-1.844,-0.163884,0.248077
1200,0,-0.00753,-0.044,0.03
1200,1,1.011,0.044,0.03
1200,2,1.977,0.053163,0.05
1200,3,2.99695,0.089,0.05
1200,4,4.0088,0.1,0.05
1200,5,5.03063,0.122,0.05329
1200,6,6.03,0.144,0.0560833
1200,7,7.0286,0.144,0.05
1200,8,7.98704,0.178,0.0421767
1200,9,-0.949,0.999,0.05
1200,10,0.0300794,0.999,0.06
1200,11,0.931255,1.054,0.0697167
1200,12,2.0363,1.03571,0.07
1200,13,3.015,1.043,0.06
1200,14,-1.844,-0.164449,0.24859
1201,0,-0.009,-0.04213,0.03
1201,1,1.011,0.0422437,0.03
1201,2,1.977,0.0494963,0.05
1201,3,2.99405,0.089,0.05
1201,4,4.0102,0.1,0.05
1201,5,5.028,0.122,0.05
1201,6,6.03,0.144,0.0594167
1201,7,7.02594,0.144,0.05
1201,8,7.98404,0.178,0.04551
1201,9,-0.950974,0.999,0.05
1201,10,0.0327478,0.999,0.06
1201,11,0.934255,1.054,0.0663833
1201,12,2.03897,1.03205,0.07
1201,13,3.01784,1.043,0.06
1201,14,-1.844,-0.160782,0.245257
1202,0,-0.009,-0.0384633,0.03
1202,1,1.011,0.038577,0.03
1202,2,1.977,0.0458297,0.05
1202,3,2.99105,0.089,0.05
1202,4,4.0132,0.1,0.05
1202,5,5.028,0.122,0.05
1202,6,6.03,0.144,0.06
1202,7,7.02327,0.144,0.05
1202,8,7.98104,0.178,0.0488433
1202,9,-0.953974,0.999,0.05
1202,10,0.035,0.999,0.06
1202,11,0.937255,1.054,0.06305
1202,12,2.03637,1.03562,0.06671
1202,13,3.02084,1.043,0.06
1202,14,-1.844,-0.157116,0.241923
1203,0,-0.009,-0.0347967,0.03
1203,1,1.011,0.0349103,0.03
1203,2,1.9785,0.0458382,0.0483289
1203,3,2.98805,0.089,0.05
1203,4,4.0162,0.1,0.05
1203,5,5.028,0.122,0.05
1203,6,6.03,0.144,0.06
1203,7,7.023,0.144,0.0470033
1203,8,7.98,0.178,0.0478233
1203,9,-0.956974,0.999,0.05
1203,10,0.035,0.999,0.06
1203,11,0.94,1.054,0.06
1203,12,2.0337,1.03929,0.0633767
1203,13,3.02384,1.043,0.06
1203,14,-1.844,-0.156551,0.24
1204,0,-0.00747,-0.03487,0.0317
1204,1,1.00956,0.0347563,0.0284033
1204,2,1.98151,0.0495073,0.0449933
1204,3,2.99095,0.089,0.04672
1204,4,4.0148,0.1,0.05
1204,5,5.028,0.122,0.05
1204,6,6.03,0.144,0.06
1204,7,7.023,0.144,0.04367
1204,8,7.98,0.178,0.04449
1204,9,-0.956026,0.996587,0.05
1204,10,0.035,0.999,0.06
1204,11,0.94,1.054,0.06
1204,12,2.03103,1.04295,0.0600433
1204,13,3.02116,1.043,0.06
1204,14,-1.844,-0.160218,0.24
1205,0,-0.00447,-0.0385367,0.0350333
1205,1,1.00656,0.038423,0.02507
1205,2,1.98451,0.0531765,0.0416578
1205,3,2.99395,0.089,0.0433867
1205,4,4.0118,0.1,0.05
1205,5,5.028,0.122,0.05
1205,6,6.03,0.140975,0.05725
1205,7,7.023,0.144,0.0403367
1205,8,7.98,0.178,0.0411567
1205,9,-0.953026,0.992921,0.05
1205,10,0.035,0.999,0.0605137
1205,11,0.94,1.054,0.06
1205,12,2.031,1.03938,0.06329
1205,13,3.01816,1.043,0.06
1205,14,-1.844,-0.163884,0.24
1206,0,-0.00147,-0.0422033,0.0383667
1206,1,1.00356,0.0420897,0.0217367
1206,2,1.98449,0.0531569,0.0416755
1206,3,2.99695,0.089,0.0400533
1206,4,4.0088,0.1,0.05
1206,5,5.028,0.122,0.05
1206,6,6.03,0.137308,0.0539167
1206,7,7.0254,0.144,0.0459933
1206,8,7.98196,0.178,0.04
1206,9,-0.950026,0.989254,0.05
1206,10,0.035,0.999,0.0638492
1206,11,0.939745,1.05369,0.06
1206,12,2.031,1.03571,0.0666233
1206,13,3.01516,1.043,0.06
1206,14,-1.844,-0.166,0.24
1207,0,0,-0.04213,0.0383
1207,1,1.00344,0.044,0.0231933
1207,2,1.98149,0.0494927,0.0450067
1207,3,2.99405,0.089,0.04328
1207,4,4.0102,0.1,0.05
1207,5,5.02803,0.122,0.0500433
1207,6,6.03,0.133642,0.0505833
1207,7,7.02806,0.144,0.05266
1207,8,7.98496,0.178,0.04
1207,9,-0.949,0.990413,0.05
1207,10,0.035,0.999,0.0671848
1207,11,0.936745,1.05002,0.06
1207,12,2.031,1.03205,0.0699567
1207,13,3.015,1.03952,0.06316
1207,14,-1.90759,-0.140461,0.262503
1208,0,0,-0.0384633,0.0349667
1208,1,1.00644,0.044,0.02986
1208,2,1.9785,0.0458284,0.0483378
1208,3,2.99105,0.089,0.0466133
1208,4,4.0132,0.1,0.05
1208,5,5.0307,0.122,0.0533767
1208,6,6.03,0.136025,0.05275
1208,7,7.03073,0.144,0.0593267
1208,8,7.98796,0.178,0.04
1208,9,-0.949,0.994079,0.05
1208,10,0.035,0.999,0.0694803
1208,11,0.933745,1.04635,0.06
1208,12,2.031,1.03562,0.07
1208,13,3.015,1.03586,0.0664933
1208,14,-2.31259,0.0222053,0.405837
1209,0,0,-0.0347967,0.0316333
1209,1,1.00944,0.044,0.0365267
1209,2,1.977,0.0458382,0.05
1209,3,2.98805,0.089,0.0499467
1209,4,4.0162,0.1,0.05
1209,5,5.03337,0.122,0.05671
1209,6,6.03,0.139692,0.0560833
1209,7,7.0286,0.144,0.0570033
1209,8,7.98704,0.178,0.0421767
1209,9,-0.949,0.997746,0.05
1209,10,0.035,0.999,0.0661492
1209,11,0.931,1.04331,0.0597167
1209,12,2.031,1.03929,0.07
1209,13,3.015,1.03219,0.0698267
1209,14,-2.71759,0.184872,0.54917
1210,0,0.00153,-0.033,0.03
1210,1,1.00956,0.044,0.0384033
1210,2,1.977,0.0495073,0.05
1210,3,2.99095,0.089,0.05
1210,4,4.0148,0.1,0.05
1210,5,5.036,0.121952,0.0599567
1210,6,6.03,0.143358,0.0594167
1210,7,7.02594,0.144,0.05367
1210,8,7.98404,0.178,0.04551
1210,9,-0.950974,0.996587,0.05
1210,10,0.035,0.999,0.0628181
1210,11,0.931,1.04698,0.0563833
1210,12,2.031,1.04295,0.07
1210,13,3.015,1.03548,0.0668379
1210,14,-3.06681,0.319102,0.67439
1211,0,0.00453,-0.033,0.03
1211,1,1.00656,0.044,0.03507
1211,2,1.977,0.0531765,0.05
1211,3,2.99395,0.089,0.05
1211,4,4.0118,0.1,0.05
1211,5,5.036,0.118286,0.0566233
1211,6,6.0322,0.144,0.06
1211,7,7.02327,0.144,0.0503367
1211,8,7.98104,0.178,0.0488433
1211,9,-0.953974,0.992921,0.05
1211,10,0.035,0.999,0.0605133
1211,11,0.931,1.05065,0.05305
1211,12,2.031,1.043,0.07
1211,13,3.015,1.03915,0.0635023
1211,14,-3.11659,0.300646,0.702355
1212,0,0.00753,-0.033,0.03
1212,1,1.00356,0.044,0.0317367
1212,2,1.97851,0.055,0.05
1212,3,2.99695,0.089,0.05
1212,4,4.0088,0.1,0.05
1212,5,5.036,0.114619,0.05329
1212,6,6.03487,0.144,0.06
1212,7,7.0254,0.144,0.05
1212,8,7.98196,0.178,0.05
1212,9,-0.956974,0.989254,0.05
1212,10,0.035,0.999,0.0638467
1212,11,0.931,1.054,0.0502833
1212,12,2.031,1.043,0.07
1212,13,3.015,1.04282,0.0601668
1212,14,-3.16696,0.289,0.734585
1213,0,0.00747,-0.033,0.03
1213,1,1.00344,0.044,0.0315967
1213,2,1.98151,0.055,0.05
1213,3,2.997,0.089,0.05
1213,4,4.0102,0.1,0.05
1213,5,5.036,0.111048,0.05
1213,6,6.03753,0.144,0.06
1213,7,7.02806,0.144,0.05
1213,8,7.98496,0.178,0.05
1213,9,-0.958,0.990413,0.05
1213,10,0.035,0.999,0.06718
1213,11,0.931,1.054,0.0536167
1213,12,2.031,1.043,0.07
1213,13,3.01785,1.043,0.06
1213,14,-3.11216,0.254028,0.790707
1214,0,0.00447,-0.033,0.03
1214,1,1.00644,0.044,0.03493
1214,2,1.9845,0.055,0.05
1214,3,2.997,0.089,0.05
1214,4,4.0132,0.1,0.05
1214,5,5.036,0.114714,0.05
1214,6,6.0358,0.144,0.06
1214,7,7.03073,0.144,0.05
1214,8,7.98796,0.178,0.05
1214,9,-0.958,0.994079,0.05
1214,10,0.035,0.998435,0.0694867
1214,11,0.931,1.054,0.05695
1214,12,2.031,1.043,0.07
1214,13,3.02085,1.043,0.06
1214,14,-3.11516,0.235695,0.80404
1215,0,0.00147,-0.033,0.03
1215,1,1.00944,0.044,0.0382633
1215,2,1.986,0.057004,0.05
1215,3,2.997,0.089,0.05
1215,4,4.0162,0.1,0.05
1215,5,5.036,0.118381,0.05
1215,6,6.03313,0.144,0.06
1215,7,7.0286,0.144,0.05
1215,8,7.98704,0.178,0.05
1215,9,-0.958,0.997746,0.05
1215,10,0.035,0.994769,0.0661533
1215,11,0.931,1.054,0.06
1215,12,2.031,1.043,0.07
1215,13,3.02385,1.043,0.06
1215,14,-3.11816,0.217362,0.817373
1216,0,0,-0.03487,0.03
1216,1,1.00956,0.044,0.0384033
1216,2,1.986,0.061004,0.05
1216,3,2.997,0.089,0.05
1216,4,4.017,0.1,0.05
1216,5,5.03604,0.121952,0.05
1216,6,6.03047,0.144,0.06
1216,7,7.02594,0.144,0.05
1216,8,7.98404,0.178,0.05
1216,9,-0.956026,0.999,0.0478067
1216,10,0.035,0.991102,0.06282
1216,11,0.931,1.054,0.06
1216,12,2.031,1.043,0.07
1216,13,3.02115,1.03952,0.0631656
1216,14,-3.12189,0.198908,0.828015
1217,0,0,-0.0385367,0.03
1217,1,1.00656,0.044,0.03507
1217,2,1.986,0.065004,0.05
1217,3,2.997,0.089,0.05
1217,4,4.017,0.1,0.05
1217,5,5.03904,0.118286,0.05
1217,6,6.03,0.144,0.06
1217,7,7.02327,0.144,0.05
1217,8,7.98104,0.178,0.05
1217,9,-0.953026,0.999,0.0444733
1217,10,0.0345893,0.988565,0.06
1217,11,0.931,1.054,0.06
1217,12,2.02804,1.03938,0.07
1217,13,3.01815,1.03585,0.0664978
1217,14,-3.13,0.183348,0.794584
1218,0,0,-0.0422033,0.03
1218,1,1.00356,0.044,0.0317367
1218,2,1.986,0.064996,0.05
1218,3,2.997,0.089,0.05
1218,4,4.017,0.1,0.05
1218,5,5.04204,0.114619,0.05
1218,6,6.03,0.144,0.06
1218,7,7.0254,0.144,0.05
1218,8,7.98196,0.178,0.05
1218,9,-0.950026,0.999,0.04114
1218,10,0.0319227,0.992231,0.06
1218,11,0.931,1.054,0.06
1218,12,2.02504,1.03571,0.07
1218,13,3.01515,1.03219,0.0698301
1218,14,-3.13,0.172227,0.760756
1219,0,0,-0.04213,0.0283
1219,1,1.002,0.044,0.03
1219,2,1.986,0.060996,0.05
1219,3,2.99405,0.089,0.05
1219,4,4.0148,0.1,0.05
1219,5,5.04493,0.111048,0.05
1219,6,6.03,0.144,0.06
1219,7,7.02806,0.144,0.05
1219,8,7.98496,0.178,0.05
1219,9,-0.949,0.999,0.0421933
1219,10,0.029256,0.995898,0.06
1219,11,0.931,1.054,0.06
1219,12,2.02204,1.03205,0.07
1219,13,3.015,1.03548,0.07
1219,14,-3.15411,0.176717,0.731069
1220,0,0,-0.0384633,0.0249667
1220,1,1.002,0.044,0.03
1220,2,1.986,0.056996,0.05
1220,3,2.99105,0.089,0.05
1220,4,4.0118,0.1,0.05
1220,5,5.03926,0.114714,0.05
1220,6,6.0322,0.140975,0.05725
1220,7,7.03073,0.144,0.05
1220,8,7.98796,0.178,0.05
1220,9,-0.949,0.999,0.0455267
1220,10,0.0274109,0.999,0.06
1220,11,0.931,1.054,0.06
1220,12,2.02759,1.032,0.07
1220,13,3.015,1.03915,0.07
1220,14,-3.15246,0.144214,0.704787
1221,0,0,-0.0347967,0.0216333
1221,1,1.002,0.044,0.03
1221,2,1.9845,0.055,0.05
1221,3,2.98805,0.089,0.05
1221,4,4.0088,0.1,0.05
1221,5,5.03359,0.118381,0.05
1221,6,6.03487,0.137308,0.0539167
1221,7,7.0286,0.144,0.0529967
1221,8,7.989,0.178,0.05
1221,9,-0.949,0.999,0.04886
1221,10,0.0300794,0.999,0.06
1221,11,0.931,1.054,0.06
1221,12,2.03326,1.032,0.07
1221,13,3.015,1.04281,0.07
1221,14,-3.1525,0.100162,0.690565
1222,0,0,-0.03487,0.0217
1222,1,1.00344,0.044,0.0315967
1222,2,1.98149,0.055,0.05
1222,3,2.99095,0.089,0.05
1222,4,4.008,0.0973123,0.05
1222,5,5.02803,0.122,0.0500433
1222,6,6.03753,0.133642,0.0505833
1222,7,7.02594,0.144,0.05633
1222,8,7.989,0.178,0.05
1222,9,-0.950974,0.996587,0.05
1222,10,0.0327478,0.999,0.06
1222,11,0.931,1.054,0.06
1222,12,2.03893,1.032,0.07
1222,13,3.01785,1.043,0.0668367
1222,14,-3.21678,-0.0546736,0.841487
1223,0,0,-0.0385367,0.0250333
1223,1,1.00644,0.044,0.03493
1223,2,1.97849,0.055,0.05
1223,3,2.99395,0.089,0.05
1223,4,4.008,0.0936457,0.05
1223,5,5.0307,0.122,0.0533767
1223,6,6.038,0.136025,0.0555
1223,7,7.02327,0.144,0.0596633
1223,8,7.989,0.178,0.05
1223,9,-0.953974,0.992921,0.05
1223,10,0.034584,0.999,0.06
1223,11,0.931,1.054,0.06
1223,12,2.039,1.03562,0.07
1223,13,3.02085,1.043,0.0635033
1223,14,-3.25885,-0.145014,0.951186
1224,0,0,-0.0422033,0.0283667
1224,1,1.00944,0.044,0.0382633
1224,2,1.977,0.0531569,0.05
1224,3,2.99695,0.089,0.05
1224,4,4.008,0.089979,0.05
1224,5,5.03337,0.122,0.05671
1224,6,6.038,0.139692,0.0621667
1224,7,7.0254,0.144,0.06
1224,8,7.989,0.178,0.0478233
1224,9,-0.956974,0.989254,0.05
1224,10,0.0319173,0.999,0.06
1224,11,0.931,1.05369,0.06
1224,12,2.039,1.03929,0.07
1224,13,3.02385,1.043,0.06017
1224,14,-3.24408,-0.0703304,0.955405
1225,0,-0.00153,-0.04213,0.03
1225,1,1.00956,0.044,0.04
1225,2,1.977,0.0494927,0.05
1225,3,2.997,0.089,0.04672
1225,4,4.008,0.0916877,0.05
1225,5,5.036,0.122,0.0599567
1225,6,6.038,0.143358,0.0688333
1225,7,7.02806,0.144,0.06
1225,8,7.989,0.178,0.04449
1225,9,-0.956026,0.990413,0.05
1225,10,0.0292507,0.999,0.06
